Full Name,File,Path,Fi,a,b,c,d,e,Group,Class
JBR04327_L2_4_1.png,JBR04327,D:\Kallik\output_png,,4481,6/21/17 19:30,12:00:00 AM,"{Width=552, Height=342}","{Width=96, Height=96}",A14,IMG_LOT
JBR06145_L2_4.png,JBR06145,D:\Kallik\output_png,,16331,6/22/17 4:33,12:00:00 AM,"{Width=552, Height=552}","{Width=96, Height=96}",A15,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR04682_L2_1_1.png,JBR04682,D:\Kallik\output_png,,16495,6/22/17 0:54,12:00:00 AM,"{Width=552, Height=552}","{Width=96, Height=96}",A15,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR04530_L2_10.png,JBR04530,D:\Kallik\output_png,,16567,6/21/17 22:20,12:00:00 AM,"{Width=552, Height=552}","{Width=96, Height=96}",A15,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR06147_L2_6.png,JBR06147,D:\Kallik\output_png,,16006,6/22/17 4:41,12:00:00 AM,"{Width=552, Height=552}","{Width=96, Height=96}",A15,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR07346_L2_5.png,JBR07346,D:\Kallik\output_png,,16333,6/22/17 16:55,12:00:00 AM,"{Width=552, Height=552}","{Width=96, Height=96}",A15,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR07344_L2_2.png,JBR07344,D:\Kallik\output_png,,16305,6/22/17 16:46,12:00:00 AM,"{Width=552, Height=552}","{Width=96, Height=96}",A15,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR06149_L2_10.png,JBR06149,D:\Kallik\output_png,,16315,6/22/17 4:50,12:00:00 AM,"{Width=552, Height=552}","{Width=96, Height=96}",A15,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR01995_L2_3.png,JBR01995,D:\Kallik\output_png,,16018,6/21/17 14:39,12:00:00 AM,"{Width=552, Height=550}","{Width=96, Height=96}",A15,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR01974_L2_3.png,JBR01974,D:\Kallik\output_png,,16158,6/21/17 14:35,12:00:00 AM,"{Width=552, Height=550}","{Width=96, Height=96}",A15,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR01853_L2_1.png,JBR01853,D:\Kallik\output_png,,16076,6/21/17 14:31,12:00:00 AM,"{Width=552, Height=550}","{Width=96, Height=96}",A15,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR02004_L2_2.png,JBR02004,D:\Kallik\output_png,,16217,6/21/17 14:43,12:00:00 AM,"{Width=552, Height=550}","{Width=96, Height=96}",A15,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR04319_L2_3_0.png,JBR04319,D:\Kallik\output_png,,16200,6/21/17 19:04,12:00:00 AM,"{Width=552, Height=552}","{Width=96, Height=96}",A15,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR03921_L2_42.png,JBR03921,D:\Kallik\output_png,,16276,6/21/17 18:53,12:00:00 AM,"{Width=552, Height=552}","{Width=96, Height=96}",A15,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR03918_L2_42.png,JBR03918,D:\Kallik\output_png,,16332,6/21/17 17:51,12:00:00 AM,"{Width=552, Height=552}","{Width=96, Height=96}",A15,IMG_DO_NOT_USE_IF_PACKAGE_IS_DAMAGED_SYMBOL_0
JBR06025_L2_8_0.png,JBR06025,D:\Kallik\output_png,,2072,6/22/17 3:57,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A16,
JBR06025_L2_40.png,JBR06025,D:\Kallik\output_png,,164,6/22/17 4:06,12:00:00 AM,"{Width=552, Height=8}","{Width=96, Height=96}",A16,
JBR06025_L2_8_11.png,JBR06025,D:\Kallik\output_png,,1151,6/22/17 3:58,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A16,
JBR06025_L2_8_10.png,JBR06025,D:\Kallik\output_png,,1371,6/22/17 3:58,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A16,
JBR06025_L2_39.png,JBR06025,D:\Kallik\output_png,,268,6/22/17 4:06,12:00:00 AM,"{Width=552, Height=34}","{Width=96, Height=96}",A16,
JBR06025_L2_26_4.png,JBR06025,D:\Kallik\output_png,,296,6/22/17 4:05,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A16,
JBR06025_L2_25_4.png,JBR06025,D:\Kallik\output_png,,296,6/22/17 4:04,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A16,
JBR06025_L2_35.png,JBR06025,D:\Kallik\output_png,,164,6/22/17 4:06,12:00:00 AM,"{Width=552, Height=8}","{Width=96, Height=96}",A16,
JBR06025_L2_34.png,JBR06025,D:\Kallik\output_png,,268,6/22/17 4:06,12:00:00 AM,"{Width=552, Height=34}","{Width=96, Height=96}",A16,
JBR06139_L0_2.png,JBR06139,D:\Kallik\output_png,,938,6/22/17 4:06,12:00:00 AM,"{Width=552, Height=222}","{Width=96, Height=96}",A16,
JBR06139_L2_8_0.png,JBR06139,D:\Kallik\output_png,,2071,6/22/17 4:09,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A16,
JBR06139_L2_7_2.png,JBR06139,D:\Kallik\output_png,,580,6/22/17 4:08,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A16,
JBR06139_L2_8_11.png,JBR06139,D:\Kallik\output_png,,1151,6/22/17 4:09,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A16,
JBR06139_L2_8_10.png,JBR06139,D:\Kallik\output_png,,1371,6/22/17 4:09,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A16,
JBR06139_L2_27.png,JBR06139,D:\Kallik\output_png,,269,6/22/17 4:13,12:00:00 AM,"{Width=552, Height=38}","{Width=96, Height=96}",A16,
JBR06139_L2_24.png,JBR06139,D:\Kallik\output_png,,181,6/22/17 4:13,12:00:00 AM,"{Width=552, Height=6}","{Width=96, Height=96}",A16,
JBR06139_L2_18_4.png,JBR06139,D:\Kallik\output_png,,822,6/22/17 4:12,12:00:00 AM,"{Width=60, Height=714}","{Width=96, Height=96}",A16,
JBR06139_L2_26.png,JBR06139,D:\Kallik\output_png,,269,6/22/17 4:13,12:00:00 AM,"{Width=552, Height=38}","{Width=96, Height=96}",A16,
JBR06139_L2_25.png,JBR06139,D:\Kallik\output_png,,693,6/22/17 4:13,12:00:00 AM,"{Width=552, Height=152}","{Width=96, Height=96}",A16,
JBR06024_L1_10_11.png,JBR06024,D:\Kallik\output_png,,1151,6/22/17 3:50,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A16,
JBR06024_L1_10_10.png,JBR06024,D:\Kallik\output_png,,1371,6/22/17 3:50,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A16,
JBR06024_L1_12_4.png,JBR06024,D:\Kallik\output_png,,296,6/22/17 3:51,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A16,
JBR06024_L1_11_4.png,JBR06024,D:\Kallik\output_png,,296,6/22/17 3:50,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A16,
JBR06024_L1_10_0.png,JBR06024,D:\Kallik\output_png,,2071,6/22/17 3:49,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A16,
JBR05987_L1_6_0.png,JBR05987,D:\Kallik\output_png,,2072,6/22/17 3:38,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A16,
JBR05987_L1_5_11.png,JBR05987,D:\Kallik\output_png,,1151,6/22/17 3:38,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A16,
JBR05987_L1_6_11.png,JBR05987,D:\Kallik\output_png,,1151,6/22/17 3:39,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A16,
JBR05987_L1_6_10.png,JBR05987,D:\Kallik\output_png,,1371,6/22/17 3:39,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A16,
JBR06024_L1_19.png,JBR06024,D:\Kallik\output_png,,296,6/22/17 3:52,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A16,
JBR06025_L2_13_0.png,JBR06025,D:\Kallik\output_png,,2072,6/22/17 3:59,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A16,
JBR06024_L1_6_11.png,JBR06024,D:\Kallik\output_png,,1151,6/22/17 3:48,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A16,
JBR06025_L2_13_11.png,JBR06025,D:\Kallik\output_png,,1151,6/22/17 4:00,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A16,
JBR06025_L2_13_10.png,JBR06025,D:\Kallik\output_png,,1371,6/22/17 4:00,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A16,
JBR06024_L1_6_10.png,JBR06024,D:\Kallik\output_png,,1371,6/22/17 3:48,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A16,
JBR06024_L1_28.png,JBR06024,D:\Kallik\output_png,,296,6/22/17 3:52,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A16,
JBR06024_L1_20.png,JBR06024,D:\Kallik\output_png,,193,6/22/17 3:52,12:00:00 AM,"{Width=552, Height=12}","{Width=96, Height=96}",A16,
JBR06024_L1_6_0.png,JBR06024,D:\Kallik\output_png,,2071,6/22/17 3:47,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A16,
JBR06024_L1_29.png,JBR06024,D:\Kallik\output_png,,193,6/22/17 3:53,12:00:00 AM,"{Width=552, Height=12}","{Width=96, Height=96}",A16,
JBR06141_L0_2.png,JBR06141,D:\Kallik\output_png,,938,6/22/17 4:15,12:00:00 AM,"{Width=552, Height=222}","{Width=96, Height=96}",A16,
JBR06145_L2_5_2.png,JBR06145,D:\Kallik\output_png,,580,6/22/17 4:33,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A16,
JBR06145_L2_27.png,JBR06145,D:\Kallik\output_png,,326,6/22/17 4:38,12:00:00 AM,"{Width=552, Height=50}","{Width=96, Height=96}",A16,
JBR06145_L2_6_10.png,JBR06145,D:\Kallik\output_png,,1371,6/22/17 4:34,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A16,
JBR06145_L2_6_0.png,JBR06145,D:\Kallik\output_png,,2072,6/22/17 4:33,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A16,
JBR06145_L2_26.png,JBR06145,D:\Kallik\output_png,,326,6/22/17 4:38,12:00:00 AM,"{Width=552, Height=50}","{Width=96, Height=96}",A16,
JBR06145_L2_16_4.png,JBR06145,D:\Kallik\output_png,,822,6/22/17 4:37,12:00:00 AM,"{Width=60, Height=714}","{Width=96, Height=96}",A16,
JBR06145_L0_2.png,JBR06145,D:\Kallik\output_png,,938,6/22/17 4:31,12:00:00 AM,"{Width=552, Height=222}","{Width=96, Height=96}",A16,
JBR06145_L2_25.png,JBR06145,D:\Kallik\output_png,,824,6/22/17 4:38,12:00:00 AM,"{Width=552, Height=196}","{Width=96, Height=96}",A16,
JBR06145_L2_24.png,JBR06145,D:\Kallik\output_png,,181,6/22/17 4:38,12:00:00 AM,"{Width=552, Height=6}","{Width=96, Height=96}",A16,
JBR06145_L2_6_11.png,JBR06145,D:\Kallik\output_png,,1151,6/22/17 4:34,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A16,
JBR06147_L2_7_2.png,JBR06147,D:\Kallik\output_png,,580,6/22/17 4:41,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A16,
JBR06147_L2_26_3.png,JBR06147,D:\Kallik\output_png,,233,6/22/17 4:47,12:00:00 AM,"{Width=552, Height=28}","{Width=96, Height=96}",A16,
JBR06147_L2_8_10.png,JBR06147,D:\Kallik\output_png,,1371,6/22/17 4:43,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A16,
JBR06147_L2_8_0.png,JBR06147,D:\Kallik\output_png,,2071,6/22/17 4:42,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A16,
JBR06147_L2_26_2.png,JBR06147,D:\Kallik\output_png,,233,6/22/17 4:47,12:00:00 AM,"{Width=552, Height=28}","{Width=96, Height=96}",A16,
JBR06147_L2_18_4.png,JBR06147,D:\Kallik\output_png,,822,6/22/17 4:46,12:00:00 AM,"{Width=60, Height=714}","{Width=96, Height=96}",A16,
JBR06147_L0_4.png,JBR06147,D:\Kallik\output_png,,936,6/22/17 4:40,12:00:00 AM,"{Width=552, Height=222}","{Width=96, Height=96}",A16,
JBR06147_L2_26_1.png,JBR06147,D:\Kallik\output_png,,549,6/22/17 4:47,12:00:00 AM,"{Width=552, Height=112}","{Width=96, Height=96}",A16,
JBR06147_L2_26_0.png,JBR06147,D:\Kallik\output_png,,170,6/22/17 4:47,12:00:00 AM,"{Width=552, Height=4}","{Width=96, Height=96}",A16,
JBR06141_L2_9_0.png,JBR06141,D:\Kallik\output_png,,2072,6/22/17 4:17,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A16,
JBR06141_L2_8_2.png,JBR06141,D:\Kallik\output_png,,580,6/22/17 4:17,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A16,
JBR06141_L2_9_11.png,JBR06141,D:\Kallik\output_png,,1151,6/22/17 4:18,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A16,
JBR06141_L2_9_10.png,JBR06141,D:\Kallik\output_png,,1371,6/22/17 4:18,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A16,
JBR06141_L2_27.png,JBR06141,D:\Kallik\output_png,,249,6/22/17 4:22,12:00:00 AM,"{Width=552, Height=28}","{Width=96, Height=96}",A16,
JBR06141_L2_24.png,JBR06141,D:\Kallik\output_png,,169,6/22/17 4:22,12:00:00 AM,"{Width=552, Height=4}","{Width=96, Height=96}",A16,
JBR06141_L2_18_4.png,JBR06141,D:\Kallik\output_png,,822,6/22/17 4:21,12:00:00 AM,"{Width=60, Height=714}","{Width=96, Height=96}",A16,
JBR06141_L2_26.png,JBR06141,D:\Kallik\output_png,,249,6/22/17 4:22,12:00:00 AM,"{Width=552, Height=28}","{Width=96, Height=96}",A16,
JBR06141_L2_25.png,JBR06141,D:\Kallik\output_png,,512,6/22/17 4:22,12:00:00 AM,"{Width=552, Height=108}","{Width=96, Height=96}",A16,
JBR06143_L0_4.png,JBR06143,D:\Kallik\output_png,,938,6/22/17 4:23,12:00:00 AM,"{Width=552, Height=222}","{Width=96, Height=96}",A16,
JBR06143_L2_31.png,JBR06143,D:\Kallik\output_png,,629,6/22/17 4:30,12:00:00 AM,"{Width=552, Height=134}","{Width=96, Height=96}",A16,
JBR06143_L2_30.png,JBR06143,D:\Kallik\output_png,,148,6/22/17 4:30,12:00:00 AM,"{Width=552, Height=4}","{Width=96, Height=96}",A16,
JBR06143_L2_33.png,JBR06143,D:\Kallik\output_png,,278,6/22/17 4:30,12:00:00 AM,"{Width=552, Height=34}","{Width=96, Height=96}",A16,
JBR06143_L2_32.png,JBR06143,D:\Kallik\output_png,,278,6/22/17 4:30,12:00:00 AM,"{Width=552, Height=34}","{Width=96, Height=96}",A16,
JBR06143_L2_22_4.png,JBR06143,D:\Kallik\output_png,,822,6/22/17 4:29,12:00:00 AM,"{Width=60, Height=714}","{Width=96, Height=96}",A16,
JBR06143_L2_13_0.png,JBR06143,D:\Kallik\output_png,,2072,6/22/17 4:25,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A16,
JBR06143_L2_12_2.png,JBR06143,D:\Kallik\output_png,,580,6/22/17 4:25,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A16,
JBR06143_L2_13_11.png,JBR06143,D:\Kallik\output_png,,1151,6/22/17 4:26,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A16,
JBR06143_L2_13_10.png,JBR06143,D:\Kallik\output_png,,1371,6/22/17 4:26,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A16,
JBR04894_L2_27.png,JBR04894,D:\Kallik\output_png,,1128,6/22/17 2:45,12:00:00 AM,"{Width=552, Height=276}","{Width=96, Height=96}",A16,
JBR04894_L2_20.png,JBR04894,D:\Kallik\output_png,,325,6/22/17 2:43,12:00:00 AM,"{Width=552, Height=50}","{Width=96, Height=96}",A16,
JBR04896_L2_16.png,JBR04896,D:\Kallik\output_png,,188,6/22/17 2:50,12:00:00 AM,"{Width=552, Height=8}","{Width=96, Height=96}",A16,
JBR04894_L2_5_4.png,JBR04894,D:\Kallik\output_png,,822,6/22/17 2:41,12:00:00 AM,"{Width=60, Height=714}","{Width=96, Height=96}",A16,
JBR04894_L2_19.png,JBR04894,D:\Kallik\output_png,,880,6/22/17 2:43,12:00:00 AM,"{Width=552, Height=212}","{Width=96, Height=96}",A16,
JBR04891_L2_2_4.png,JBR04891,D:\Kallik\output_png,,822,6/22/17 2:34,12:00:00 AM,"{Width=60, Height=714}","{Width=96, Height=96}",A16,
JBR04891_L2_26.png,JBR04891,D:\Kallik\output_png,,1128,6/22/17 2:38,12:00:00 AM,"{Width=552, Height=276}","{Width=96, Height=96}",A16,
JBR04894_L2_18.png,JBR04894,D:\Kallik\output_png,,324,6/22/17 2:43,12:00:00 AM,"{Width=552, Height=50}","{Width=96, Height=96}",A16,
JBR04894_L2_17.png,JBR04894,D:\Kallik\output_png,,188,6/22/17 2:43,12:00:00 AM,"{Width=552, Height=8}","{Width=96, Height=96}",A16,
JBR04896_L2_17.png,JBR04896,D:\Kallik\output_png,,324,6/22/17 2:50,12:00:00 AM,"{Width=552, Height=50}","{Width=96, Height=96}",A16,
JBR04897_L2_19.png,JBR04897,D:\Kallik\output_png,,880,6/22/17 2:57,12:00:00 AM,"{Width=552, Height=212}","{Width=96, Height=96}",A16,
JBR04897_L2_18.png,JBR04897,D:\Kallik\output_png,,324,6/22/17 2:57,12:00:00 AM,"{Width=552, Height=50}","{Width=96, Height=96}",A16,
JBR04897_L2_27.png,JBR04897,D:\Kallik\output_png,,1128,6/22/17 2:59,12:00:00 AM,"{Width=552, Height=276}","{Width=96, Height=96}",A16,
JBR04897_L2_20.png,JBR04897,D:\Kallik\output_png,,324,6/22/17 2:57,12:00:00 AM,"{Width=552, Height=50}","{Width=96, Height=96}",A16,
JBR04897_L2_17.png,JBR04897,D:\Kallik\output_png,,188,6/22/17 2:57,12:00:00 AM,"{Width=552, Height=8}","{Width=96, Height=96}",A16,
JBR04896_L2_19.png,JBR04896,D:\Kallik\output_png,,324,6/22/17 2:50,12:00:00 AM,"{Width=552, Height=50}","{Width=96, Height=96}",A16,
JBR04896_L2_18.png,JBR04896,D:\Kallik\output_png,,880,6/22/17 2:50,12:00:00 AM,"{Width=552, Height=212}","{Width=96, Height=96}",A16,
JBR04896_L2_3_4.png,JBR04896,D:\Kallik\output_png,,822,6/22/17 2:48,12:00:00 AM,"{Width=60, Height=714}","{Width=96, Height=96}",A16,
JBR04896_L2_26.png,JBR04896,D:\Kallik\output_png,,1128,6/22/17 2:52,12:00:00 AM,"{Width=552, Height=276}","{Width=96, Height=96}",A16,
JBR04756_L2_60_10.png,JBR04756,D:\Kallik\output_png,,1371,6/22/17 2:28,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A16,
JBR04756_L2_60_0.png,JBR04756,D:\Kallik\output_png,,2041,6/22/17 2:28,12:00:00 AM,"{Width=552, Height=542}","{Width=96, Height=96}",A16,
JBR04756_L2_64.png,JBR04756,D:\Kallik\output_png,,621,6/22/17 2:29,12:00:00 AM,"{Width=552, Height=132}","{Width=96, Height=96}",A16,
JBR04756_L2_60_11.png,JBR04756,D:\Kallik\output_png,,1151,6/22/17 2:28,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A16,
JBR04756_L2_51_2.png,JBR04756,D:\Kallik\output_png,,580,6/22/17 2:26,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A16,
JBR04756_L2_47.png,JBR04756,D:\Kallik\output_png,,621,6/22/17 2:24,12:00:00 AM,"{Width=552, Height=132}","{Width=96, Height=96}",A16,
JBR04756_L2_43_11.png,JBR04756,D:\Kallik\output_png,,1151,6/22/17 2:24,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A16,
JBR04756_L2_49.png,JBR04756,D:\Kallik\output_png,,241,6/22/17 2:24,12:00:00 AM,"{Width=552, Height=26}","{Width=96, Height=96}",A16,
JBR04756_L2_48.png,JBR04756,D:\Kallik\output_png,,241,6/22/17 2:24,12:00:00 AM,"{Width=552, Height=26}","{Width=96, Height=96}",A16,
JBR04756_L2_65.png,JBR04756,D:\Kallik\output_png,,241,6/22/17 2:29,12:00:00 AM,"{Width=552, Height=26}","{Width=96, Height=96}",A16,
JBR04891_L2_17.png,JBR04891,D:\Kallik\output_png,,247,6/22/17 2:36,12:00:00 AM,"{Width=552, Height=26}","{Width=96, Height=96}",A16,
JBR04891_L2_16.png,JBR04891,D:\Kallik\output_png,,149,6/22/17 2:36,12:00:00 AM,"{Width=552, Height=4}","{Width=96, Height=96}",A16,
JBR04891_L2_19.png,JBR04891,D:\Kallik\output_png,,247,6/22/17 2:36,12:00:00 AM,"{Width=552, Height=26}","{Width=96, Height=96}",A16,
JBR04891_L2_18.png,JBR04891,D:\Kallik\output_png,,507,6/22/17 2:36,12:00:00 AM,"{Width=552, Height=106}","{Width=96, Height=96}",A16,
JBR04756_L2_9_11.png,JBR04756,D:\Kallik\output_png,,1151,6/22/17 2:14,12:00:00 AM,"{Width=110, Height=714}","{Width=96, Height=96}",A16,
JBR04756_L2_68_2.png,JBR04756,D:\Kallik\output_png,,580,6/22/17 2:30,12:00:00 AM,"{Width=38, Height=714}","{Width=96, Height=96}",A16,
JBR04756_L2_66.png,JBR04756,D:\Kallik\output_png,,241,6/22/17 2:29,12:00:00 AM,"{Width=552, Height=26}","{Width=96, Height=96}",A16,
JBR04756_L2_9_10.png,JBR04756,D:\Kallik\output_png,,1371,6/22/17 2:14,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A16,
JBR04756_L2_9_0.png,JBR04756,D:\Kallik\output_png,,2041,6/22/17 2:13,12:00:00 AM,"{Width=552, Height=542}","{Width=96, Height=96}",A16,
JBR04897_L2_5_4.png,JBR04897,D:\Kallik\output_png,,822,6/22/17 2:55,12:00:00 AM,"{Width=60, Height=714}","{Width=96, Height=96}",A16,
JBR04912_L2_18.png,JBR04912,D:\Kallik\output_png,,249,6/22/17 3:33,12:00:00 AM,"{Width=552, Height=26}","{Width=96, Height=96}",A16,
JBR04912_L2_17.png,JBR04912,D:\Kallik\output_png,,149,6/22/17 3:33,12:00:00 AM,"{Width=552, Height=4}","{Width=96, Height=96}",A16,
JBR04912_L2_20.png,JBR04912,D:\Kallik\output_png,,249,6/22/17 3:33,12:00:00 AM,"{Width=552, Height=26}","{Width=96, Height=96}",A16,
JBR04912_L2_19.png,JBR04912,D:\Kallik\output_png,,506,6/22/17 3:33,12:00:00 AM,"{Width=552, Height=106}","{Width=96, Height=96}",A16,
JBR04911_L2_4_4.png,JBR04911,D:\Kallik\output_png,,822,6/22/17 3:24,12:00:00 AM,"{Width=60, Height=714}","{Width=96, Height=96}",A16,
JBR04911_L2_19.png,JBR04911,D:\Kallik\output_png,,775,6/22/17 3:26,12:00:00 AM,"{Width=552, Height=178}","{Width=96, Height=96}",A16,
JBR04911_L2_18.png,JBR04911,D:\Kallik\output_png,,296,6/22/17 3:26,12:00:00 AM,"{Width=552, Height=42}","{Width=96, Height=96}",A16,
JBR04911_L2_29.png,JBR04911,D:\Kallik\output_png,,1128,6/22/17 3:27,12:00:00 AM,"{Width=552, Height=276}","{Width=96, Height=96}",A16,
JBR04911_L2_20.png,JBR04911,D:\Kallik\output_png,,296,6/22/17 3:26,12:00:00 AM,"{Width=552, Height=42}","{Width=96, Height=96}",A16,
JBR04912_L2_29.png,JBR04912,D:\Kallik\output_png,,1128,6/22/17 3:34,12:00:00 AM,"{Width=552, Height=276}","{Width=96, Height=96}",A16,
JBR05987_L1_36_4.png,JBR05987,D:\Kallik\output_png,,296,6/22/17 3:46,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A16,
JBR05987_L1_33_4.png,JBR05987,D:\Kallik\output_png,,296,6/22/17 3:44,12:00:00 AM,"{Width=552, Height=46}","{Width=96, Height=96}",A16,
JBR05987_L1_5_10.png,JBR05987,D:\Kallik\output_png,,1371,6/22/17 3:38,12:00:00 AM,"{Width=154, Height=714}","{Width=96, Height=96}",A16,
JBR05987_L1_5_0.png,JBR05987,D:\Kallik\output_png,,2071,6/22/17 3:37,12:00:00 AM,"{Width=552, Height=544}","{Width=96, Height=96}",A16,
JBR05987_L1_30.png,JBR05987,D:\Kallik\output_png,,311,6/22/17 3:42,12:00:00 AM,"{Width=552, Height=44}","{Width=96, Height=96}",A16,
JBR05987_L1_18.png,JBR05987,D:\Kallik\output_png,,169,6/22/17 3:40,12:00:00 AM,"{Width=552, Height=10}","{Width=96, Height=96}",A16,
JBR04912_L2_4_4.png,JBR04912,D:\Kallik\output_png,,822,6/22/17 3:31,12:00:00 AM,"{Width=60, Height=714}","{Width=96, Height=96}",A16,
JBR05987_L1_29.png,JBR05987,D:\Kallik\output_png,,169,6/22/17 3:41,12:00:00 AM,"{Width=552, Height=10}","{Width=96, Height=96}",A16,
JBR05987_L1_19.png,JBR05987,D:\Kallik\output_png,,311,6/22/17 3:40,12:00:00 AM,"{Width=552, Height=44}","{Width=96, Height=96}",A16,
JBR04908_L2_17.png,JBR04908,D:\Kallik\output_png,,155,6/22/17 3:11,12:00:00 AM,"{Width=552, Height=6}","{Width=96, Height=96}",A16,
JBR04898_L2_4_4.png,JBR04898,D:\Kallik\output_png,,822,6/22/17 3:02,12:00:00 AM,"{Width=60, Height=714}","{Width=96, Height=96}",A16,
JBR04908_L2_19.png,JBR04908,D:\Kallik\output_png,,775,6/22/17 3:12,12:00:00 AM,"{Width=552, Height=178}","{Width=96, Height=96}",A16,
JBR04908_L2_18.png,JBR04908,D:\Kallik\output_png,,296,6/22/17 3:11,12:00:00 AM,"{Width=552, Height=42}","{Width=96, Height=96}",A16,
JBR04898_L2_27.png,JBR04898,D:\Kallik\output_png,,1128,6/22/17 3:06,12:00:00 AM,"{Width=552, Height=276}","{Width=96, Height=96}",A16,
JBR04898_L2_18.png,JBR04898,D:\Kallik\output_png,,284,6/22/17 3:04,12:00:00 AM,"{Width=552, Height=36}","{Width=96, Height=96}",A16,
JBR04898_L2_17.png,JBR04898,D:\Kallik\output_png,,170,6/22/17 3:04,12:00:00 AM,"{Width=552, Height=6}","{Width=96, Height=96}",A16,
JBR04898_L2_20.png,JBR04898,D:\Kallik\output_png,,283,6/22/17 3:04,12:00:00 AM,"{Width=552, Height=36}","{Width=96, Height=96}",A16,
JBR04898_L2_19.png,JBR04898,D:\Kallik\output_png,,686,6/22/17 3:04,12:00:00 AM,"{Width=552, Height=150}","{Width=96, Height=96}",A16,
JBR04908_L2_20.png,JBR04908,D:\Kallik\output_png,,296,6/22/17 3:12,12:00:00 AM,"{Width=552, Height=42}","{Width=96, Height=96}",A16,
